userId,lang_count,counts_details,counts_pictures,counts_kisses,whazzup_len,cluster_4,cluster_5
550f3df1066ea150758b4ac9,1,0.88,2,21,0,2,2
550f46cd150ba0937a8b4758,1,0.19,2,23,0,2,2
550f550ac86da13c858b4c05,1,0.27,5,18,19,2,2
550f5843190ba0ed738b4be3,1,0.92,6,32,27,2,2
550f5a931c0ba0496f8b4abd,1,0.85,3,3,0,2,2
550f5c561a0ba056598b4c4b,1,0.58,6,38,68,2,2
550f6accc66da1261e8b4995,1,0.92,6,159,0,0,0
550fa783c46da1c8478b48f6,1,0.69,4,16,0,2,2
550fb1dac66da1e8318b4dae,1,0.73,2,10,14,2,2
550fb2ede56da19d708b4596,1,0.96,4,27,88,2,2
550fbbee1a0ba00a788b4607,1,0.42,4,128,20,2,0
550fc51cea6da1988d8b4ee7,1,0.19,5,58,3,2,2
550fc9b3076ea1735f8b4dcd,1,0.0,6,83,0,2,2
550fcf521b0ba072508b4b33,1,0.77,6,116,79,2,0
550fdb6ecc6da1ce478b4644,1,0.65,10,185,0,0,0
550fde9e1b0ba083678b4b24,1,0.15,5,94,0,2,2
550fe1e4e66da1a0108b45c9,1,0.77,3,71,0,2,2
550ff37fc46da1a73a8b4e6f,1,0.58,2,11,14,2,2
550ff86f086ea1d8158b4ecc,1,0.69,3,44,32,2,2
55100682150ba0033b8b4c7a,1,0.73,2,6,10,2,2
55100c3ae96da18d208b4d7f,1,0.46,2,67,0,2,2
55102192170ba0e13b8b4a1c,1,0.88,2,54,0,2,2
55102ddf0a6ea1a40d8b4b8c,1,0.92,1,35,0,2,2
55103021c46da1881b8b4741,1,0.0,1,48,0,2,2
551038400b6ea195038b492a,1,0.35,1,18,0,2,2
551044a0160ba01c508b4cb6,1,0.92,6,66,3,2,2
551047a9c76da1325f8b4c19,1,0.54,3,53,0,2,2
55104c9c190ba019488b4a2e,1,0.58,2,32,0,2,2
551052d0e56da135338b4601,1,0.0,1,6,0,2,2
55105f93c56da15a078b463a,1,0.58,1,5,0,2,2
5510652c1b0ba013468b4569,1,0.88,5,28,81,2,2
551066ac1c0ba03a348b4654,1,0.85,4,1,0,2,2
55106963ca6da1077d8b4689,1,0.08,7,83,0,2,2
55106fd3190ba055558b4dea,1,0.65,6,30,0,2,2
5510706d1a0ba0823f8b479c,1,0.85,2,14,0,2,2
55107445cd6da199778b459f,1,0.88,5,121,28,2,0
55108374ea6da182998b45f6,1,0.92,5,13,26,2,2
5510979d190ba034788b48cf,1,0.35,4,13,0,2,2
55109a7d1b0ba0793d8b49ff,1,0.58,4,41,3,2,2
55109c5d076ea1cf238b483f,1,0.92,2,31,16,2,2
5510a0d3096ea1cc338b46e4,1,0.96,3,58,25,2,2
5510b842553fcbfd2ae2c385,0,0.0,1,29,6,2,2
5510ecba1a0ba077768b4dc8,1,1.0,6,131,76,2,0
55110ab3c86da170948b4781,1,0.23,3,19,36,2,2
551110d1066ea1378c8b4a55,1,0.85,8,2,3,2,2
5511191d066ea1d38e8b4844,1,0.85,5,33,46,2,2
55111f07e86da1921f8b4e7d,1,0.85,3,36,0,2,2
55111fe7076ea1c14c8b4912,1,0.5,6,62,2,2,2
5511306b140ba0e47e8b4972,1,0.0,2,27,47,2,2
5511343d086ea184968b4814,1,0.15,3,9,24,2,2
55113ab8096ea1c0668b4593,2,0.54,5,20,38,2,2
55113b01066ea1f89a8b458b,1,0.85,7,27,41,2,2
551144e7190ba034318b4970,1,0.54,0,34,37,2,2
5511560bea6da1ed9c8b4bfb,1,0.62,7,18,0,2,2
55115b7a150ba0de468b4816,1,0.5,1,12,15,2,2
55115f63c96da1ce478b45b8,1,0.58,2,13,0,2,2
55116766160ba0b24a8b4db3,1,0.31,9,61,0,2,2
55118602cd6da1d24e8b4629,1,0.54,1,20,7,2,2
55118b0a170ba0dd4c8b4b50,1,0.96,6,6,0,2,2
551198cc0a6ea1269e8b4fb7,1,0.38,1,19,3,2,2
5511998bc66da184738b4568,1,0.38,3,18,0,2,2
55119d330a6ea19e9f8b4e3e,1,0.0,2,29,0,2,2
55119fa1c76da1e71b8b456b,1,0.38,2,33,0,2,2
5511a52eca6da115038b46b1,1,0.58,3,7,21,2,2
5511aabac86da1bb308b491f,1,0.08,1,55,2,2,2
5511b8bcc86da126398b4ba1,1,0.96,2,8,23,2,2
5511c9a1e96da1c56b8b4d20,1,0.27,4,48,0,2,2
5511ca83c66da1fe108b4745,1,0.35,3,48,3,2,2
5511caeb066ea1d43a8b46f9,1,0.65,3,8,30,2,2
5511cd5e1b0ba0c7268b463e,1,0.42,7,14,0,2,2
5511cfe91a0ba01c558b480c,1,0.73,1,12,0,2,2
5511d148076ea117978b49f1,1,0.0,2,21,0,2,2
5511db63170ba00a7b8b4bec,1,0.5,2,36,30,2,2
5511dd100b6ea1881e8b4908,1,1.0,3,61,62,2,2
5511e134c96da1eb928b4d84,1,0.35,6,47,0,2,2
5511e486c86da1495a8b46a3,1,0.96,10,6,66,2,2
5511ebcbc66da164248b4e5c,1,0.62,4,40,71,2,2
551209af553fcbc577209d27,0,0.0,1,8,0,2,2
55125824180ba024308b4c0c,3,0.96,1,11,24,2,2
551259291c0ba0e0678b4e13,1,0.69,3,14,0,2,2
55126e841a0ba011138b4963,1,0.69,3,89,0,2,2
55127dc2cb6da182798b4ecb,1,0.38,4,18,45,2,2
55128e63180ba0e7448b481f,1,0.0,4,4,3,2,2
5512a8f4c66da1f7668b458d,1,0.0,3,20,0,2,2
5512ba4e150ba027578b46fe,1,0.35,6,32,0,2,2
5512eaf5c66da1de018b4642,1,0.65,5,84,0,2,2
5512f000c66da1da038b47d6,1,0.73,3,2,0,2,2
5512f1fce56da1bb408b464f,1,0.31,3,35,22,2,2
5512fcdd140ba034738b459c,1,0.35,2,73,0,2,2
5512fd66096ea1898f8b45d3,1,0.38,3,9,0,2,2
551303cf086ea132188b481c,1,0.69,3,60,53,2,2
551304d8140ba0b17c8b492d,1,0.92,4,42,61,2,2
55130fcb1a0ba08b538b4d80,1,0.15,1,16,0,2,2
55131015e86da11c358b45a1,1,0.08,4,28,64,2,2
55131bb91b0ba03f068b4568,1,0.92,5,59,2,2,2
55132450ca6da172058b4569,1,0.27,4,103,0,2,2
551325df170ba01a478b456f,1,0.38,2,139,0,2,0
55132b76150ba0a4648b458e,1,0.5,1,57,45,2,2
55132bd4c66da1106d8b45e9,1,0.81,5,84,30,2,2
55132bd4e96da1b7088b45ac,1,1.0,6,69,76,2,2
55132c88096ea197188b45b4,1,0.31,5,8,0,2,2
5513312ce56da1705a8b45ef,1,0.73,3,42,0,2,2
55133d27190ba025678b4d36,1,0.65,6,15,79,2,2
55133e61c76da1cb1c8b45b2,1,0.92,1,3,52,2,2
551340cacc6da1ef0e8b4682,1,0.38,5,103,46,2,2
551343c0086ea1ad508b4a8a,1,0.19,6,46,24,2,2
55134479c66da1e17b8b4599,1,1.0,1,15,18,2,2
55134a51190ba01d6e8b45e1,1,0.65,4,126,0,2,0
55134d88c96da19f178b492e,1,0.65,5,46,0,2,2
5513508f1b0ba0c90a8b4954,1,0.23,2,35,13,2,2
5513600d086ea17b598b4a85,1,0.65,4,53,0,2,2
5513df89e86da15b048b4b44,1,0.73,3,9,0,2,2
5513e28d086ea1e5888b488d,1,0.69,6,39,23,2,2
5513e6df140ba0c06c8b4917,1,0.46,3,49,2,2,2
5513e920ca6da19b858b4d80,1,0.73,2,0,25,2,2
5513f0fac96da149678b4c75,1,0.65,6,20,4,2,2
5513fed70a6ea1f3708b4a85,1,0.92,3,17,3,2,2
5514033ce86da178388b4acc,1,0.5,4,6,47,2,2
55140fdf140ba071288b498c,1,0.42,3,34,38,2,2
551417afe96da175358b4fba,1,0.8,4,34,21,2,2
551432e4c46da1b8248b4a5b,4,0.0,4,113,12,2,0
551433becd6da16f208b45af,1,0.81,2,59,5,2,2
5514395e160ba03a5a8b462f,1,0.77,6,51,24,2,2
551439e3ea6da1e5328b4fe2,1,0.31,2,18,0,2,2
55143a13c86da1ec258b4f52,1,0.27,6,137,6,2,0
55143b8eca6da1b36d8b481a,1,0.19,0,25,90,2,2
55144252c46da1d83a8b49ea,1,0.42,6,11,0,2,2
55144699c46da118428b4fa5,1,0.0,0,0,0,2,2
55144bacc56da15f3b8b4a53,1,0.08,2,24,4,2,2
55145c28170ba09c638b463a,1,0.69,2,9,24,2,2
55145d0a170ba027618b4c7d,1,0.38,3,66,0,2,2
55145e6ecc6da1dc8d8b4604,1,0.88,1,1,0,2,2
55146182c46da1af058b47dc,1,0.0,2,14,0,2,2
551467231b0ba0af4f8b4a81,1,0.0,4,19,0,2,2
55146b93c86da126478b4b0a,1,0.65,4,11,0,2,2
551480b1e96da1485e8b4d6d,1,0.46,2,29,0,2,2
5514989f086ea1cd468b48f5,1,0.88,6,56,61,2,2
5514ac8d553fcb2e1f119043,0,0.0,2,31,0,2,2
5514ac8e553fcb2e1f119048,0,0.0,3,26,38,2,2
5514fd010a6ea175468b467d,1,0.65,8,38,40,2,2
55150871086ea1346b8b4764,1,0.38,3,26,0,2,2
55150e7ecc6da1203c8b4609,1,0.08,2,18,20,2,2
551525db0b6ea178438b498c,1,0.85,2,246,21,0,0
55152852ea6da1e59a8b4be8,1,0.27,4,1,0,2,2
55152f051a0ba0c8748b48ca,1,0.15,1,15,0,2,2
55152fc3180ba014528b47ba,1,0.46,10,30,33,2,2
5515374d1c0ba0ba718b49b4,1,0.27,5,23,3,2,2
5515539be56da186388b4591,1,0.0,2,19,88,2,2
55155685150ba0a74a8b49b0,1,0.81,6,59,0,2,2
551558c8140ba0e9578b4dfc,1,0.92,1,4,0,2,2
551558f7170ba0a64c8b4817,1,0.46,1,3,0,2,2
5515666c1b0ba0486d8b4b69,1,0.27,2,15,3,2,2
5515723ecb6da1f85d8b4b59,1,0.92,3,18,12,2,2
5515854d150ba08d5f8b4644,3,0.58,6,34,18,2,2
551587700a6ea1017b8b478e,1,0.54,3,25,3,2,2
551592bec46da16b788b48a9,1,0.0,1,0,0,2,2
55159944ea6da13a108b4c8b,1,0.69,4,69,0,2,2
55159c3bc96da1a3178b4e86,3,0.73,3,2,37,2,2
55159de7c86da1b2268b4889,1,0.23,2,11,0,2,2
55159e971b0ba0c1508b4615,1,0.73,6,107,0,2,2
5515a7a6e66da11a468b461d,1,0.27,1,4,0,2,2
5515a9d5e96da13c608b465e,1,0.0,1,3,0,2,2
5515b5070a6ea1708d8b4c51,1,0.62,4,7,0,2,2
5515bb5b1a0ba06f2d8b4919,1,0.0,4,27,3,2,2
5515c30c140ba0fa178b45d0,1,1.0,6,7,37,2,2
5515ca55c86da1273c8b492b,1,0.65,7,145,24,2,0
5515d01e0a6ea1ec9c8b45f3,1,0.85,4,57,15,2,2
5515d3d10b6ea186938b45ee,1,0.81,1,46,29,2,2
5515d4c1e86da166508b4578,1,0.88,4,52,41,2,2
5515dce0cb6da1152a8b45fd,1,0.54,11,96,0,2,2
5515dff6076ea13e148b45ad,4,0.23,2,9,6,2,2
5515e0de140ba0503a8b45fc,1,0.46,3,42,0,2,2
5515e634140ba0f54b8b4855,1,0.81,4,35,0,2,2
5515ecb2076ea1e31f8b47d6,1,0.69,4,13,0,2,2
5515f1c8e96da16b0d8b4d89,1,0.85,5,51,0,2,2
5515fe84553fcb98616a91e0,0,0.0,1,34,0,2,2
55160f48160ba035568b4711,1,0.19,2,87,73,2,2
551646ab066ea1d78e8b49fe,1,0.0,1,36,15,2,2
551658bd086ea13a7d8b4605,1,1.0,7,131,56,2,0
5516635d160ba00b718b4a6c,1,0.5,1,20,0,2,2
55166f5e170ba0426a8b48f2,1,0.62,4,11,21,2,2
551680c2c96da12c128b4cf4,1,0.81,10,25,78,2,2
55168546c56da11d648b46c2,1,0.08,2,31,60,2,2
5516891b160ba090048b4f90,1,0.5,4,36,13,2,2
551693bb140ba0e6588b4ec5,1,0.96,2,30,19,2,2
55169e85cd6da1316b8b45d3,1,1.0,8,138,85,2,0
55169e8bc76da186018b4fab,1,0.54,2,49,6,2,2
5516a646ea6da18c4c8b4ee4,1,0.62,5,16,3,2,2
5516b32b1a0ba00b488b4b56,1,0.58,5,195,3,0,0
5516b360c56da1092c8b48b3,1,0.92,3,103,20,2,2
5516bb03180ba0cc238b463a,1,0.35,2,110,0,2,0
5516bbb5076ea1e46e8b463c,1,0.31,2,25,0,2,2
5516c709ca6da1861c8b4f88,1,0.96,8,66,44,2,2
5516c9bfc56da17b4f8b4a27,1,0.0,3,28,0,2,2
5516d18d140ba0aa438b497e,1,0.85,2,37,22,2,2
5516d5d0c66da10e248b4771,1,0.77,2,36,62,2,2
5516d768076ea18d7b8b458a,1,0.0,1,15,0,2,2
5516d9db066ea1bf358b4612,1,0.35,1,24,89,2,2
5516dafe0b6ea1168b8b464c,1,0.85,9,38,34,2,2
5516e1a51b0ba0cf688b457c,1,0.12,5,36,0,2,2
5516e44b086ea1112b8b456a,1,0.0,3,13,0,2,2
5516e867170ba02d378b4670,1,0.0,11,58,0,2,2
5516eec20b6ea18b158b467a,1,0.46,1,22,0,2,2
5516f3070a6ea118308b45c2,1,0.23,3,72,21,2,2
5516f6ec0a6ea1c4388b459f,1,0.62,2,14,13,2,2
5516f870140ba09e188b45ba,1,0.5,3,32,0,2,2
5516f9ea140ba0ee248b45b4,1,0.0,1,11,0,2,2
5516fab1140ba0882b8b456e,1,0.23,2,29,0,2,2
5516fd85066ea18d8d8b4572,2,0.23,4,58,0,2,2
551703f9140ba052578b46e2,1,0.69,8,14,0,2,2
551707afc86da1389c8b4585,1,0.88,1,58,35,2,2
55170d4dcd6da15e448b45ae,1,0.54,3,4,30,2,2
55170ea6c76da146058b475d,1,0.58,5,113,0,2,0
55170ef6076ea18e448b4743,1,0.58,1,31,0,2,2
55170ffc0a6ea1655d8b4968,1,0.81,3,17,24,2,2
551712bfea6da11c778b4e31,1,0.5,2,50,3,2,2
5517137e1a0ba01b3f8b4620,1,0.19,4,24,39,2,2
551720561a0ba002448b4745,1,0.42,6,115,2,2,0
55172d02c56da195258b4b55,1,0.58,2,23,0,2,2
551731261c0ba00b968b493c,1,0.69,4,25,0,2,2
5517346e0a6ea1b56d8b478e,1,0.65,2,73,0,2,2
55173fe6c46da1d56a8b4700,1,0.77,4,51,29,2,2
551742c3c96da101418b495d,1,0.04,2,44,0,2,2
55174fb0553fcb7a25ae198b,0,0.0,1,7,0,2,2
55174ff5553fcb7a25ae1acd,0,0.0,1,4,2,2,2
55175d07190ba0011e8b4643,1,0.0,1,10,76,2,2
5517af67180ba03d598b491b,1,0.65,2,73,0,2,2
5517b1cc180ba03d598b4d51,1,0.77,2,17,3,2,2
5517bb7e150ba05f448b45fd,1,0.19,3,6,0,2,2
5517bfeacb6da166428b4719,1,0.15,1,39,0,2,2
5517c039c96da188628b4834,1,0.69,7,34,0,2,2
5517ccaee56da17c3d8b45f3,1,0.54,0,0,0,2,2
5517cdadc96da13f838b46ae,5,0.7,4,81,66,2,2
5517d0d9c56da1312d8b4e46,1,0.69,1,107,0,2,2
5517d1f7066ea1924c8b49d9,1,0.73,3,27,7,2,2
5517d4c8c96da1e3888b4c2d,1,0.96,7,6,69,2,2
5517db75ca6da16e278b4828,1,0.12,2,25,10,2,2
5517dd6ac66da1fc5f8b4ccf,1,0.96,6,296,0,0,3
5517dd851c0ba098418b4dae,1,0.73,3,42,0,2,2
5517e007086ea1e5388b464d,1,0.38,5,19,13,2,2
5517e135086ea14a388b46f8,1,0.77,5,10,66,2,2
5517e3ed1a0ba0931b8b4a2e,1,0.0,4,44,0,2,2
5517e56a1b0ba0254f8b47b8,1,0.96,4,43,24,2,2
5517ea3a076ea1cb048b4a63,1,0.0,2,37,0,2,2
5517f611170ba004658b4b7a,1,0.65,3,1,0,2,2
5517f8db086ea1ea4e8b456a,1,0.38,2,6,49,2,2
5517fc36c66da1167f8b46f0,1,0.35,4,21,21,2,2
5517fd8a0a6ea158398b456f,1,0.85,10,14,65,2,2
5517fff3160ba0e90e8b4592,1,0.19,3,11,0,2,2
55180100cb6da1d0648b459b,1,0.65,2,110,0,2,0
551802b6c56da14d5c8b458e,1,0.62,4,7,22,2,2
55180de3140ba03e7e8b46e4,3,1.0,5,12,13,2,2
551810f8e86da14b818b4593,1,0.31,1,5,0,2,2
5518124a096ea168858b458f,1,0.69,1,2,12,2,2
551812a5cb6da1a6158b45d6,1,0.0,1,23,0,2,2
5518177ae86da15f9b8b456a,1,0.85,1,8,7,2,2
55181be2e96da127968b456a,1,0.27,2,19,16,2,2
551820580a6ea1508b8b45f6,1,0.31,1,22,0,2,2
5518240d180ba07c7d8b4568,1,0.92,5,25,0,2,2
55182467180ba0787d8b457e,1,0.23,6,29,58,2,2
55182608c56da1482c8b45a5,1,0.42,3,6,0,2,2
55182ad7cb6da15b418b4587,1,1.0,3,23,48,2,2
5518349ee96da1fe358b4602,2,0.88,3,38,19,2,2
551837a4c76da13c708b4568,1,0.38,4,22,0,2,2
5518380c0a6ea1f44a8b45a6,1,0.42,3,10,27,2,2
551838451a0ba0946a8b4593,1,0.88,2,16,14,2,2
55183941170ba0872e8b45f8,1,0.42,3,46,42,2,2
5518398b140ba0c46d8b459c,1,0.62,3,22,0,2,2
551839b4150ba0e3328b45f3,2,0.77,3,16,14,2,2
55183c310a6ea1be5f8b4588,1,0.35,5,27,59,2,2
55183e28e96da1a90d8b45b2,1,0.08,2,95,15,2,2
55183f37086ea1d4868b4599,1,0.0,1,5,0,2,2
55184474160ba03e698b45bc,1,0.12,2,22,2,2,2
551847950a6ea16a988b45b1,1,0.31,1,0,0,2,2
5518486b170ba09b768b4568,1,0.5,4,31,0,2,2
55184a9b086ea1b91b8b4576,1,0.73,3,28,0,2,2
55184b9ccb6da1c4758b458d,1,0.73,3,28,0,2,2
55184d58e86da181578b4579,2,0.27,3,13,0,2,2
551850080b6ea1eb218b4579,1,0.0,1,4,22,2,2
55185119e86da1c49b8b45ac,1,0.62,2,30,26,2,2
551853de1c0ba008898b4638,1,0.0,4,30,0,2,2
551853ec150ba0053f8b4581,1,0.77,3,64,0,2,2
5518549bc46da1986b8b4586,1,0.42,2,36,0,2,2
551854f6e96da1b9198b4596,1,0.35,2,19,0,2,2
55185576e96da14d268b4568,1,0.42,3,33,0,2,2
55185827190ba0ef5f8b458c,1,0.85,6,8,0,2,2
5518596dc56da1b5738b4581,1,0.42,3,23,0,2,2
551859af0a6ea1b17d8b45a0,1,0.69,2,7,0,2,2
55185d2ce56da1c4558b45a6,1,0.46,1,21,0,2,2
55186133c96da1ca198b4642,1,0.54,2,36,0,2,2
551865cfca6da1190e8b457b,1,0.38,7,104,33,2,2
551866580b6ea173278b45e5,1,0.88,9,53,38,2,2
551866f0180ba0ce028b4570,1,0.42,4,8,0,2,2
55186d641a0ba0e1458b45db,1,0.46,8,69,3,2,2
551873c3c46da139408b457e,1,0.77,1,19,90,2,2
5518787e066ea1c7788b45a0,2,0.69,3,11,2,2,2
551878aec76da18a168b458d,1,0.92,6,1,9,2,2
55187e1c180ba0ce2e8b4582,1,0.92,5,6,65,2,2
5518816f150ba05b388b456d,1,0.73,3,17,0,2,2
5518832a0a6ea16c6f8b4581,1,0.0,4,58,0,2,2
55188542180ba09d5f8b456f,2,0.19,3,2,5,2,2
551886e3ca6da11d078b4575,1,0.96,5,233,49,0,0
551891efc56da18b148b45fb,1,0.81,5,18,0,2,2
55189336553fcb5a108d742d,0,0.0,2,26,17,2,2
55189340553fcb5a108d745b,0,0.0,1,86,0,2,2
55189348553fcb5a108d7485,0,0.0,1,11,34,2,2
55189352553fcb5a108d74b5,0,0.0,1,22,33,2,2
5518936e553fcb5a108d753d,0,0.0,3,11,3,2,2
55189379553fcb5a108d756c,0,0.0,3,38,40,2,2
55189a6a160ba0df558b45e1,1,0.96,1,41,39,2,2
5518c2b10a6ea188868b45cb,1,0.0,1,0,0,2,2
5518ff29c96da138318b458d,1,0.0,1,4,0,2,2
551908d21a0ba0bd238b45c9,1,0.0,1,2,0,2,2
55190fda086ea104798b45a0,1,0.92,7,40,7,2,2
55191c84e96da19d0e8b4a32,1,0.62,3,68,2,2,2
55191ee9170ba08e7e8b4f45,1,1.0,1,31,0,2,2
55192607140ba0cc1a8b4774,1,0.0,4,84,5,2,2
551929afcb6da1cb2b8b4a65,1,0.35,4,47,41,2,2
5519460fc56da1026a8b4641,1,0.96,0,6,89,2,2
55195318190ba0bd1c8b47a6,1,0.27,2,4,0,2,2
5519546ce96da1ec668b48c1,1,0.88,6,70,0,2,2
5519564d076ea16e6e8b48da,1,0.73,2,54,47,2,2
55195998c46da1ba118b4e83,1,0.73,5,162,0,0,0
55195d6d086ea1f81d8b4a59,1,0.77,4,13,0,2,2
55196218ea6da15a438b4629,1,0.0,1,24,0,2,2
551963c9160ba0d85c8b4689,1,0.5,1,13,0,2,2
5519655dea6da1ad468b47e7,1,0.69,2,22,63,2,2
5519778cc56da13c358b48af,1,0.58,4,15,0,2,2
55198b320b6ea10f0b8b49bc,1,0.92,4,17,38,2,2
55198e8d0a6ea17a548b48b1,1,0.5,5,31,86,2,2
551990ece96da1ac248b4a68,1,1.0,6,119,88,2,0
551998cbc86da1311a8b47b7,1,0.23,3,37,0,2,2
55199c540a6ea1135d8b4715,1,0.38,7,35,2,2,2
55199f65c76da1366e8b4b1d,1,0.85,2,14,0,2,2
5519a21fca6da1c0968b494d,1,0.6,6,67,2,2,2
5519abb8150ba051208b4682,1,0.35,5,21,3,2,2
5519b01b066ea19d828b4ec8,1,0.92,7,10,53,2,2
5519b980086ea1f9508b4867,1,1.0,4,32,0,2,2
5519c169066ea111998b48fe,1,0.23,1,18,0,2,2
5519c58e150ba09c348b480e,1,0.0,3,12,0,2,2
5519e4b0553fcb0a561de47e,0,0.0,1,9,61,2,2
5519e4ba553fcb0a561de4ae,0,0.0,2,4,0,2,2
5519e4dd553fcb0a561de562,0,0.0,1,20,17,2,2
5519e5010b6ea1dc428b4927,1,0.85,2,17,41,2,2
5519ed26e76da151558b45c8,1,0.0,3,62,70,2,2
551a4e950b6ea128658b471e,1,0.92,4,33,43,2,2
551a7420066ea1633d8b492d,1,0.15,5,84,0,2,2
551a84b8ca6da1e13c8b4d21,1,0.0,1,9,0,2,2
551aa7b4086ea11b108b4d5d,1,0.27,4,38,86,2,2
551ac5ef066ea1785d8b48e9,1,0.92,10,201,26,0,0
551ad3e3ca6da141228b4c98,1,0.5,6,38,0,2,2
551ad912160ba0dd028b4bc1,1,0.0,5,3,0,2,2
551ae4ed150ba0e2238b47d8,1,0.58,3,160,64,0,0
551af841e96da1d1208b458f,1,0.65,2,53,19,2,2
551af953c76da1ed598b4590,1,0.54,4,29,0,2,2
551afb54c96da140348b4593,1,0.0,6,65,0,2,2
551afd5c0a6ea102618b469a,1,0.08,2,59,0,2,2
551b06cce76da1c39e8b45a9,1,1.0,4,47,45,2,2
551b153ee96da1a4638b46b4,1,0.69,3,81,37,2,2
551b751bc96da1fa628b464c,1,0.6,2,102,26,2,2
551b8e62c76da13f518b5003,1,0.0,1,7,0,2,2
551ba99dc46da14d0b8b481d,1,1.0,11,60,38,2,2
551bb37f1c0ba0070c8b4acc,1,0.85,1,16,14,2,2
551bfb7dcd6da12b678b4617,1,1.0,2,21,84,2,2
551c14530b6ea1878c8b4631,1,0.31,6,209,21,0,0
551c18f2e56da1999e8b459b,1,0.96,2,63,28,2,2
551c2f58c96da12d508b4f76,1,0.77,3,8,3,2,2
551c43d3c86da18e138b4e44,1,0.35,5,42,8,2,2
551c55671a0ba0605c8b4b69,1,0.12,4,41,0,2,2
551c5629096ea17b798b4572,1,1.0,4,134,16,2,0
551c5c48c96da1539e8b4ec2,1,0.85,3,7,0,2,2
551d72d1076ea10a548b4f72,1,0.92,4,88,67,2,2
551d798f170ba0b65c8b45a3,1,0.35,2,1,0,2,2
551d8fde150ba0a1418b4a21,1,0.73,0,3,0,2,2
551d9629c86da1349b8b4a9b,1,0.77,4,1,24,2,2
551d9796180ba035148b4b1c,1,0.04,4,25,25,2,2
551e3c1bc56da1e0228b481a,1,0.92,5,35,90,2,2
551e7fbdc46da15f208b48ac,1,0.88,4,29,79,2,2
551e894e1c0ba0d9978b49a0,1,0.27,2,17,44,2,2
551e8c14190ba02e508b4668,2,0.6,3,87,40,2,2
551e953bc96da1d1678b487a,1,0.73,4,24,36,2,2
551ea5c9c86da115698b4af5,1,0.0,1,24,0,2,2
551eb1920b6ea1de5a8b470b,1,0.15,3,32,9,2,2
551ebed4170ba0d5608b4641,1,0.35,3,13,0,2,2
551ed3f60a6ea135118b4d12,1,0.23,3,18,13,2,2
551ed8acc46da160318b504c,1,0.81,7,21,49,2,2
551ee3ee086ea10b998b49cd,1,0.62,2,18,19,2,2
551ee419ca6da134958b4951,1,0.92,4,182,0,0,0
551eff66c46da1297d8b4b69,1,0.58,2,23,31,2,2
551fadb8c86da1323c8b4c00,1,0.08,4,16,0,2,2
551fc5e51b0ba0581f8b4687,1,0.88,6,86,28,2,2
551fe598cb6da1959f8b4dc5,1,0.0,0,1,0,2,2
551ff00cc46da17b738b4d93,1,0.0,1,1,0,2,2
551ff53bcd6da1c6218b45e3,1,0.96,3,98,11,2,2
55201f99086ea1ba7d8b45ae,1,0.0,2,15,0,2,2
55202a0ee86da15d388b458c,1,0.96,4,15,32,2,2
5520308c0a6ea1612a8b45f2,1,0.42,2,156,0,2,0
552033efc96da109668b45b0,1,0.88,4,33,0,2,2
55204d28076ea157768b48da,1,0.19,3,26,20,2,2
55205dcd076ea14d7d8b49bb,1,0.92,10,4,0,2,2
55206118e86da11b438b45ec,1,0.58,2,21,0,2,2
5520ff42e86da1b9398b45ae,1,0.46,3,32,0,2,2
55211f51e96da1363c8b47d8,1,0.69,2,4,70,2,2
552123b9086ea11b3f8b4cd0,1,0.65,4,22,0,2,2
5521578dea6da1215f8b49bf,1,0.12,1,29,23,2,2
55218fe0160ba0036a8b4ea6,1,0.0,0,85,0,2,2
552191cdca6da142118b4d29,1,0.65,4,6,27,2,2
55219bfb076ea1bd278b4882,1,0.77,5,15,7,2,2
55219da2160ba03c768b46e2,1,0.92,7,23,2,2,2
5521b249ea6da1c05f8b4beb,1,0.88,3,9,0,2,2
5521d74d0b6ea10e748b474b,1,0.65,1,31,0,2,2
552249df076ea1166f8b48ba,1,0.12,4,21,24,2,2
552264e5140ba0293f8b4a53,1,0.62,2,1,24,2,2
55226825066ea12a618b4a24,1,1.0,2,74,5,2,2
55228714cb6da18c348b479d,1,0.19,3,39,0,2,2
55229ce0140ba0911b8b4f09,1,0.92,3,143,0,2,0
5522a0e90b6ea131208b4650,1,0.77,0,0,18,2,2
5522a3d0c76da13b668b481e,1,0.81,4,19,29,2,2
5522a89ec66da1e86c8b4588,1,0.77,11,90,0,2,2
5522aaf0086ea15a4a8b464e,2,0.69,3,3,57,2,2
5522adc1170ba044288b49eb,1,0.0,2,9,0,2,2
5522c5e3086ea1105c8b46a8,1,0.6,2,33,0,2,2
5522c80bc86da1b7538b4866,6,0.4,2,96,17,2,2
5522cd73ea6da14f6d8b4696,1,0.85,7,78,4,2,2
5522d87f066ea1369e8b4e5e,1,0.88,7,126,3,2,0
5522e23acc6da169628b458e,1,0.69,7,20,0,2,2
5522e2bc1c0ba0c80b8b4a76,1,0.9,5,87,7,2,2
5522ee50e86da1ba8e8b47a8,1,0.54,6,59,0,2,2
5522efb0076ea150378b45bb,1,0.6,4,13,0,2,2
55230b23c66da120408b4c98,1,0.65,3,113,33,2,0
55231f64553fcb9702bcff2c,0,0.0,3,14,33,2,2
5523b176150ba0f40d8b482b,2,0.31,4,29,0,2,2
5524192ec46da1d7188b4811,1,0.58,5,29,22,2,2
552432a3c46da1c95c8b46e2,1,0.8,4,37,2,2,2
55243456086ea1407a8b46eb,1,0.04,4,20,62,2,2
